post_id,pslf_sentiment,primary_topic,pslf_stance,raw_response,error
daa6adb8ff4fd01a,very_negative,frustration_venting,rejecting,,
65da0e0c56fbe2a2,neutral,general_question,,,
ab6e049ceb9fe1fd,negative,policy_uncertainty,unknown,,
91133b0d8af3c2a8,neutral,policy_uncertainty,,,
02b327c9571e1f22,positive,general_question,pursuing,,
87b62f8bf9a152c1,very_negative,servicer_issues,rejecting,,
04052cc55bfce89c,very_negative,frustration_venting,rejecting,,
d42bb240fc5b320d,negative,policy_uncertainty,unknown,,
2060a25445a23a3b,negative,career_impact,rejecting,,
7b38c9860157551a,very_negative,servicer_issues,rejecting,,
938627a88458a99a,very_negative,frustration_venting,rejecting,,
4c9024187acfa24b,neutral,policy_uncertainty,unknown,,
6d15f0a874e2497c,neutral,general_question,considering,,
02c9ce51f0af5fa8,very_negative,servicer_issues,rejecting,,
0a9d86b8be300079,neutral,policy_uncertainty,unknown,,
afacead733090b62,negative,policy_uncertainty,considering,,
344ab6918642dfe6,negative,policy_uncertainty,considering,,
d28defc9131f41be,negative,policy_uncertainty,considering,,
920136d40f44312c,negative,servicer_issues,pursuing,,
3a63790a15e9933e,very_positive,financial_planning,pursuing,,
f6aa365cff2e8110,neutral,financial_planning,considering,,
76ff0f6fa7b00e08,neutral,career_impact,considering,,
d45107c358ba9347,neutral,general_question,unknown,,
196dc67056c4f9d3,neutral,general_question,unknown,,
cc860e07c6299c87,positive,general_question,considering,,
f545191ae095c042,neutral,policy_uncertainty,unknown,,
b5ad57e0d255f8a5,neutral,policy_uncertainty,unknown,,
9b311e7a138532f8,very_positive,career_impact,,,
698217efd359c8e7,very_positive,career_impact,completed,,
06c49ec5ad9fbd14,neutral,policy_uncertainty,unknown,,
1a47d83ee4131a98,positive,financial_planning,considering,,
e3cb568bbd570ab6,negative,financial_planning,considering,,
c2c5baab54600274,neutral,general_question,considering,,
0ebd41bd1e2b5f6b,neutral,policy_uncertainty,unknown,,
dbc8bf54406317f9,neutral,policy_uncertainty,unknown,,
ee46c1a6fa1c0b7d,negative,policy_uncertainty,unknown,,
9b13c9d5dc247da9,neutral,policy_uncertainty,unknown,,
0ad0bc951641b164,positive,policy_uncertainty,completed,,
53e4ee17a0152047,positive,success_story,completed,,
1956f3ea863aedd4,positive,policy_uncertainty,pursuing,,
ace6f24d798fbc5a,positive,general_question,pursuing,,
9cb7d19ccfc587d3,very_negative,career_impact,rejecting,,
793b3524cfba9205,very_negative,frustration_venting,rejecting,,
c036f2f06961e811,very_negative,frustration_venting,rejecting,,
2660881939bc7da0,very_negative,frustration_venting,rejecting,,
52a4e87843308d88,negative,financial_planning,rejecting,,
ae1dfb34ce88fe72,neutral,financial_planning,considering,,
1d43f2c5e4bee1ba,neutral,general_question,,,
3b72d1a70c7f590b,neutral,career_impact,considering,,
0014f3bd434503bd,neutral,general_question,unknown,,
96bab835d96e0480,neutral,policy_uncertainty,unknown,,
1e6174bba846a591,neutral,financial_planning,unknown,,
1232071afac0f403,neutral,financial_planning,unknown,,
78ee61bc7d4ac202,very_negative,frustration_venting,rejecting,,
6d4e0d592adeb441,neutral,career_impact,pursuing,,
a2d5829b12e6718d,neutral,financial_planning,,,
cfbfaf7b26833759,negative,policy_uncertainty,considering,,
780e9def881a749e,very_positive,financial_planning,pursuing,,
18567b9e112d6028,very_negative,servicer_issues,unknown,,
e0a79c322d23f155,very_negative,servicer_issues,unknown,,
d3aca5c9f19f1b55,very_negative,servicer_issues,unknown,,
ffc7272db7559fee,very_negative,servicer_issues,unknown,,
35759fe6b4c8bf7b,very_negative,servicer_issues,unknown,,
c1ffc9aad700ef08,very_negative,servicer_issues,unknown,,
10b859d378b93f09,very_negative,servicer_issues,unknown,,
b4a8d053131d9caa,very_negative,servicer_issues,unknown,,
03106b3dd35690c0,very_negative,servicer_issues,unknown,,
aff181fd485c2ad4,neutral,financial_planning,pursuing,,
05be31671d65d583,positive,career_impact,pursuing,,
55f539eaeaa994b1,neutral,career_impact,considering,,
df6016fc655015c9,positive,career_impact,considering,,
91cba75060c8fb94,positive,career_impact,pursuing,,
c9a9cf9fdaafce0b,very_negative,financial_planning,rejecting,,
a1d318185f96364e,very_negative,financial_planning,rejecting,,
c1fe633e3db21623,very_negative,financial_planning,rejecting,,
7b0d3defc6e91651,neutral,financial_planning,unknown,,
1ff63b006b2a2b29,very_negative,financial_planning,rejecting,,
fa01398bbe50da14,negative,financial_planning,rejecting,,
824bd464f6e8483b,negative,policy_uncertainty,pursuing,,
3af3e0c2e7c65d96,positive,policy_uncertainty,pursuing,,
72db72791b80203b,negative,financial_planning,rejecting,,
3af2963ce4f04cf5,neutral,policy_uncertainty,unknown,,
40903f41c061fc57,neutral,financial_planning,considering,,
837b3a1c5308863e,negative,policy_uncertainty,considering,,
00bc5ef488a40153,positive,financial_planning,considering,,
9de71ee3db6378b2,neutral,financial_planning,considering,,
fb5e99a6185b1c7b,neutral,financial_planning,unknown,,
e1bab25237fa5eb4,negative,financial_planning,considering,,
5285c15d4f0bda93,negative,financial_planning,,,
eba67fe2def586b4,negative,financial_planning,considering,,
6d4a367ee62388bc,negative,financial_planning,considering,,
be7efc8b53b9c688,positive,career_impact,pursuing,,
002d2bd8d5928d76,neutral,career_impact,considering,,
1303587b1fffbecd,positive,success_story,completed,,
035c578d937f0225,very_negative,frustration_venting,rejecting,,
210293fe841d2bbf,neutral,general_question,pursuing,,
30689333c402e1a5,neutral,general_question,unknown,,
fdd05c6ce91020c4,very_negative,frustration_venting,rejecting,,
8212f90f1f53ef78,neutral,financial_planning,considering,,
bb31feede6e3dd59,very_negative,frustration_venting,rejecting,,
aa68ed5ab6ef8022,neutral,general_question,pursuing,,
af50082d78525af6,very_negative,frustration_venting,rejecting,,
29098da287dbdd82,neutral,general_question,pursuing,,
5ec17171d01a0ac4,very_negative,frustration_venting,rejecting,,
0f3b75c89fea8894,neutral,general_question,pursuing,,
d39d85fedc72f118,neutral,general_question,pursuing,,
e76761889f6ab09e,negative,policy_uncertainty,considering,,
a200b1f5c71f934f,very_negative,frustration_venting,rejecting,,
4861338e35494949,neutral,general_question,pursuing,,
01bc33f5c6bb30e5,positive,financial_planning,pursuing,,
33079922afe304d4,very_negative,frustration_venting,rejecting,,
6c7e89538a0ed583,neutral,general_question,unknown,,
14c99fdb82def8a8,neutral,general_question,unknown,,
d5c04d709c26d3dc,positive,financial_planning,pursuing,,
a490a61a61f138e1,very_negative,frustration_venting,rejecting,,
688b7516d813262a,neutral,general_question,pursuing,,
e6a6f7d120ca4f03,very_negative,frustration_venting,rejecting,,
f49a440951c31767,neutral,general_question,pursuing,,
7f92a502c5e287f3,neutral,general_question,pursuing,,
e1d85ae9c6626289,neutral,general_question,pursuing,,
ae54880509692872,very_negative,financial_planning,rejecting,,
924875e84310718a,negative,career_impact,rejecting,,
9197570c5610733f,negative,financial_planning,rejecting,,
fbe63a9f83ab37f1,positive,general_question,pursuing,,
5a41a2633ad1a37a,neutral,financial_planning,rejecting,,
df69816941f90770,positive,financial_planning,considering,,
6296b0104e5fdbdd,positive,general_question,considering,,
f52d87b0e183286d,negative,career_impact,pursuing,,
1101feaf855c774c,negative,career_impact,pursuing,,
dab3ec0a540d6c46,positive,general_question,considering,,
26cf362bd30ee40b,positive,general_question,considering,,
fcf747d52d09ecaa,neutral,career_impact,considering,,
54be0dbcec0b4e70,very_negative,policy_uncertainty,rejecting,,
a1451ee89a9e1eb7,neutral,financial_planning,considering,,
06a1b0df95cfe91b,neutral,career_impact,considering,,
51bf34fa7010c080,neutral,financial_planning,considering,,
b2f9797a0bc6930e,neutral,financial_planning,considering,,
2352c44fc0f6087d,negative,financial_planning,considering,,
53ac2177f289da8e,negative,financial_planning,considering,,
cded9c4527f14bb3,negative,financial_planning,rejecting,,
3b4ade574b4af2b0,very_positive,policy_uncertainty,pursuing,,
0d6c5b417fdb905a,very_positive,policy_uncertainty,pursuing,,
87c2017e71599a57,very_positive,policy_uncertainty,pursuing,,
c1fbe2ff4d1fde19,very_positive,policy_uncertainty,pursuing,,
5b29b3d87ffd8556,very_positive,policy_uncertainty,pursuing,,
c8c2c50b82772ea0,very_positive,policy_uncertainty,pursuing,,
9770ca9971e2d1f0,very_positive,policy_uncertainty,pursuing,,
99342a6940a47ce7,very_positive,policy_uncertainty,pursuing,,
68a2d3175cd5f506,very_positive,policy_uncertainty,pursuing,,
dc49281fff0c7595,very_positive,policy_uncertainty,pursuing,,
146d576b9a089c40,neutral,policy_uncertainty,unknown,,
37b641af4dbc794d,neutral,policy_uncertainty,unknown,,
5ac0475dd4c6dc7c,positive,career_impact,pursuing,,
02e2702963803b92,positive,success_story,completed,,
105d67a4a60b8eeb,very_positive,success_story,completed,,
27a94d850e980905,neutral,general_question,considering,,
7499fd8b68972b68,neutral,general_question,considering,,
bc0bf2dd512b185c,neutral,financial_planning,considering,,
ffcb08083848bed7,neutral,financial_planning,pursuing,,
530a3ac02cd9fdb3,positive,success_story,completed,,
a6d7abf55946b682,neutral,financial_planning,pursuing,,
ceefe5a1fe6c9644,neutral,financial_planning,rejecting,,
7b3fbfbe9d85be72,neutral,general_question,unknown,,
6319fcd3c2cfb260,neutral,policy_uncertainty,unknown,,
f218c84874194778,neutral,general_question,unknown,,
716fe4b39cf08597,neutral,financial_planning,considering,,
ab8e54d89dfe6085,neutral,policy_uncertainty,unknown,,
7a43f16fd1cd8d0b,neutral,general_question,considering,,
b3942de14c9f092e,very_positive,policy_uncertainty,completed,,
3df726a844651405,very_negative,financial_planning,rejecting,,
811d5c1ef9eee682,neutral,financial_planning,considering,,
cae4c4b6efde33f4,neutral,financial_planning,unknown,,
fbd75008c62f0514,neutral,policy_uncertainty,unknown,,
5018a2e2f676bc55,neutral,financial_planning,unknown,,
c3aa828dd5acb946,neutral,general_question,unknown,,
5cd49618575ae30c,neutral,financial_planning,unknown,,
96395bf276660c2c,negative,servicer_issues,pursuing,,
35696ed558cb08c5,neutral,policy_uncertainty,unknown,,
1820a11d33aed5cc,very_positive,career_impact,completed,,
d967ee336362ac20,very_positive,success_story,completed,,
66b609852d46c245,neutral,financial_planning,considering,,
a5f008bd28a138e0,neutral,financial_planning,unknown,,
84a1a2a0fae693da,neutral,general_question,considering,,
d3541306997122f2,very_negative,financial_planning,rejecting,,
90262212d20e4f14,neutral,financial_planning,unknown,,
533cc4ea1ac14eb1,neutral,financial_planning,unknown,,
39f136b436025862,neutral,career_impact,pursuing,,
5314cb5e1c818604,neutral,financial_planning,considering,,
165b6da3509c09a1,neutral,financial_planning,unknown,,
e840a05f5e0bcda9,positive,financial_planning,pursuing,,
cb0347c5f66fccef,neutral,financial_planning,unknown,,
9d5cb3ebfff1f154,neutral,policy_uncertainty,unknown,,
43808f4280e14836,neutral,career_impact,unknown,,
a06ba7848e755fc6,negative,career_impact,rejecting,,
517bf924f91879a8,positive,financial_planning,pursuing,,
62ddf6c18533f380,neutral,financial_planning,considering,,
2c764daf7e97aae5,positive,financial_planning,pursuing,,
6b097714d2390609,neutral,financial_planning,pursuing,,
069de98f0773e62d,neutral,financial_planning,unknown,,
ff8805c4e3b9807f,positive,financial_planning,pursuing,,
929dd6a7dc0fc042,neutral,career_impact,pursuing,,
493b6049e056e300,neutral,general_question,unknown,,
c79ccadd601290f9,negative,financial_planning,rejecting,,
9ccd7e80f89a1e7f,negative,financial_planning,pursuing,,
b49f45d36f57b5b9,negative,policy_uncertainty,considering,,
a401ed10b5d620ab,negative,policy_uncertainty,pursuing,,
d81a5e3e6d6fedf1,positive,financial_planning,considering,,
659fb7bb3aac7902,neutral,financial_planning,unknown,,
f5abc71bbd767fd7,very_positive,success_story,completed,,
672f34ff7be6df4a,negative,policy_uncertainty,considering,,
8a541282b71687ba,negative,financial_planning,pursuing,,
a117ee8a4cc5503e,neutral,policy_uncertainty,unknown,,
351f3e90c5bb56f5,negative,financial_planning,considering,,
8def285beacfae40,neutral,policy_uncertainty,unknown,,
ba9155c775c103a6,negative,career_impact,considering,,
30cf423fff0c04a5,neutral,career_impact,considering,,
e2d4b73fa7a2bcb5,neutral,financial_planning,pursuing,,
decb071724c3c9aa,neutral,career_impact,considering,,
e3d913aa59e3815d,neutral,career_impact,pursuing,,
49f831ed71f6eaf9,neutral,career_impact,considering,,
